user_id,credit_id,rating
15,5670,2
15,5673,2
15,5679,2
15,5674,2
15,53062,4
15,53065,4
15,53064,4
15,53066,4
15,53063,4
15,53067,4
15,5346,4
15,5352,4
15,5365,4
15,5361,4
15,5348,4
15,5353,4
15,5356,4
15,5354,4
15,5364,4
15,5366,4
15,5362,4
15,5351,4
15,5357,4
15,5367,4
15,5363,4
15,5359,4
15,5349,4
15,5350,4
15,5358,4
15,5355,4
15,5369,4
15,5347,4
15,5368,4
15,5360,4
15,81570,5
15,81581,5
15,81578,5
15,81579,5
15,81573,5
15,81580,5
15,81572,5
15,81574,5
15,81576,5
15,81571,5
15,81577,5
15,81575,5
15,81582,5
15,188835,4
15,188843,4
15,188842,4
15,188841,4
15,188838,4
15,188847,4
15,188837,4
15,188846,4
15,188839,4
15,188836,4
15,188845,4
15,188840,4
15,188844,4
15,188056,1
15,188057,1
15,188059,1
15,188065,1
15,188055,1
15,188060,1
15,188062,1
15,188063,1
15,188058,1
15,188064,1
15,188061,1
15,109626,2.5
15,109625,2.5
15,109628,2.5
15,109629,2.5
15,109624,2.5
15,109623,2.5
15,109621,2.5
15,109630,2.5
15,109627,2.5
15,109631,2.5
15,109622,2.5
15,109620,2.5
15,52566,3
15,52563,3
15,52561,3
15,52564,3
15,52560,3
15,52565,3
15,52562,3
15,148756,4
15,148751,4
15,148753,4
15,148755,4
15,148752,4
15,148750,4
15,148754,4
15,148757,4
15,139731,3
15,139729,3
15,139732,3
15,139730,3
15,139727,3
15,139728,3
15,16423,3
15,16428,3
15,16421,3
15,16427,3
15,16424,3
15,16429,3
15,16442,3
15,16437,3
15,16431,3
15,16441,3
15,16430,3
15,16440,3
15,16420,3
15,16436,3
15,16433,3
15,16422,3
15,16432,3
15,16439,3
15,16435,3
15,16426,3
15,16425,3
15,16434,3
15,16438,3
15,21193,1
15,21186,1
15,21194,1
15,21197,1
15,21183,1
15,21190,1
15,21191,1
15,21189,1
15,21188,1
15,21192,1
15,21187,1
15,21181,1
15,21182,1
15,21196,1
15,21198,1
15,21184,1
15,21185,1
15,21195,1
15,147149,3
15,147141,3
15,147159,3
15,147129,3
15,147139,3
15,147145,3
15,147154,3
15,147133,3
15,147136,3
15,147143,3
15,147148,3
15,147131,3
15,147150,3
15,147138,3
15,147130,3
15,147147,3
15,147157,3
15,147144,3
15,147158,3
15,147135,3
15,147132,3
15,147152,3
15,147134,3
15,147155,3
15,147142,3
15,147126,3
15,147128,3
15,147153,3
15,147137,3
15,147125,3
15,147146,3
15,147127,3
15,147140,3
15,147156,3
15,147151,3
15,185585,2.5
15,185584,2.5
15,185586,2.5
15,31127,2.5
15,31128,2.5
15,31124,2.5
15,31123,2.5
15,31126,2.5
15,31125,2.5
15,106465,4.5
15,106468,4.5
15,106472,4.5
15,106473,4.5
15,106475,4.5
15,106476,4.5
15,106466,4.5
15,106471,4.5
15,106470,4.5
15,106474,4.5
15,106469,4.5
15,106467,4.5
15,53088,0.5
15,53092,0.5
15,53093,0.5
15,53087,0.5
15,53094,0.5
15,53090,0.5
15,53091,0.5
15,53089,0.5
15,81027,2
15,81039,2
15,81031,2
15,81033,2
15,81038,2
15,81035,2
15,81036,2
15,81037,2
15,81041,2
15,81040,2
15,81030,2
15,81029,2
15,81034,2
15,81032,2
15,81028,2
15,1367,3
15,1366,3
15,1368,3
15,1365,3
15,1369,3
15,1370,3
15,1371,3
15,1374,3
15,1375,3
15,1373,3
15,1376,3
15,1372,3
15,28893,2
15,28894,2
15,28884,2
15,28892,2
15,28886,2
15,28885,2
15,28895,2
15,28888,2
15,28897,2
15,28887,2
15,28890,2
15,28896,2
15,28898,2
15,28891,2
15,28889,2
15,57445,2
15,57441,2
15,57447,2
15,57443,2
15,57444,2
15,57442,2
15,57439,2
15,57438,2
15,57448,2
15,57446,2
15,57440,2
15,55164,3
15,55168,3
15,55167,3
15,55165,3
15,55166,3
15,55163,3
15,57370,1
15,57376,1
15,57382,1
15,57374,1
15,57380,1
15,57379,1
15,57385,1
15,57375,1
15,57372,1
15,57383,1
15,57384,1
15,57381,1
15,57371,1
15,57373,1
15,57378,1
15,57377,1
15,90664,1
15,90652,1
15,90656,1
15,90666,1
15,90657,1
15,90650,1
15,90655,1
15,90651,1
15,90660,1
15,90661,1
15,90663,1
15,90668,1
15,90658,1
15,90662,1
15,90659,1
15,90665,1
15,90654,1
15,90653,1
15,90667,1
15,173697,5
15,173687,5
15,173694,5
15,173692,5
15,173688,5
15,173685,5
15,173691,5
15,173695,5
15,173690,5
15,173684,5
15,173693,5
15,173689,5
15,173696,5
15,173686,5
15,173682,5
15,173683,5
15,65878,4
15,65882,4
15,65880,4
15,65873,4
15,65874,4
15,65876,4
15,65871,4
15,65867,4
15,65879,4
15,65877,4
15,65870,4
15,65872,4
15,65881,4
15,65875,4
15,65869,4
15,65868,4
15,23993,1
15,23980,1
15,23981,1
15,23984,1
15,23987,1
15,23989,1
15,23985,1
15,23990,1
15,23983,1
15,23991,1
15,23992,1
15,23986,1
15,23988,1
15,23982,1
15,60027,4
15,60028,4
15,60030,4
15,60034,4
15,60025,4
15,60029,4
15,60032,4
15,60035,4
15,60026,4
15,60033,4
15,60031,4
15,55154,2
15,55157,2
15,55160,2
15,55152,2
15,55158,2
15,55145,2
15,55162,2
15,55155,2
15,55159,2
15,55146,2
15,55148,2
15,55161,2
15,55149,2
15,55153,2
15,55156,2
15,55150,2
15,55151,2
15,55147,2
15,118168,3
15,118169,3
15,118171,3
15,118165,3
15,118170,3
15,118172,3
15,118166,3
15,118173,3
15,118167,3
15,118164,3
15,77162,3
15,77159,3
15,77164,3
15,77156,3
15,77153,3
15,77158,3
15,77157,3
15,77163,3
15,77151,3
15,77155,3
15,77152,3
15,77150,3
15,77154,3
15,77160,3
15,77161,3
15,81928,2
15,81929,2
15,89629,3
15,89625,3
15,89626,3
15,89631,3
15,89632,3
15,89622,3
15,89623,3
15,89628,3
15,89633,3
15,89635,3
15,89624,3
15,89627,3
15,89636,3
15,89637,3
15,89620,3
15,89634,3
15,89619,3
15,89621,3
15,89618,3
15,89630,3
15,97612,1
15,97613,1
15,97614,1
15,97618,1
15,97616,1
15,97617,1
15,97615,1
15,97619,1
15,20973,3
15,20983,3
15,20989,3
15,20993,3
15,20974,3
15,20980,3
15,20977,3
15,20987,3
15,20976,3
15,20995,3
15,20994,3
15,20982,3
15,20984,3
15,20975,3
15,20992,3
15,20985,3
15,20991,3
15,20981,3
15,20972,3
15,20978,3
15,20990,3
15,20979,3
15,20988,3
15,20996,3
15,20986,3
15,64120,1
15,64109,1
15,64039,1
15,64024,1
15,64106,1
15,64036,1
15,64117,1
15,63999,1
15,64128,1
15,64000,1
15,64094,1
15,64072,1
15,64022,1
15,64040,1
15,64087,1
15,64108,1
15,64058,1
15,64010,1
15,64103,1
15,64047,1
15,64090,1
15,64111,1
15,64098,1
15,64015,1
15,64123,1
15,64009,1
15,64065,1
15,64066,1
15,64052,1
15,64008,1
15,64124,1
15,64068,1
15,64016,1
15,64038,1
15,64042,1
15,64110,1
15,64085,1
15,64059,1
15,64062,1
15,64046,1
15,64122,1
15,64125,1
15,64102,1
15,64004,1
15,64007,1
15,64060,1
15,64055,1
15,64099,1
15,64113,1
15,64089,1
15,64011,1
15,64026,1
15,64097,1
15,64088,1
15,64112,1
15,64078,1
15,64084,1
15,64034,1
15,64044,1
15,64012,1
15,64067,1
15,64035,1
15,64105,1
15,64081,1
15,64127,1
15,64063,1
15,64119,1
15,64030,1
15,64013,1
15,64025,1
15,64033,1
15,64056,1
15,64053,1
15,64101,1
15,64083,1
15,64069,1
15,64096,1
15,64082,1
15,64049,1
15,64051,1
15,64037,1
15,64050,1
15,64126,1
15,63994,1
15,64115,1
15,64071,1
15,64075,1
15,63998,1
15,64003,1
15,64048,1
15,64079,1
15,64114,1
15,63995,1
15,64031,1
15,64019,1
15,64080,1
15,64100,1
15,64021,1
15,64074,1
15,64086,1
15,64020,1
15,64104,1
15,64018,1
15,64116,1
15,64028,1
15,63996,1
15,64023,1
15,64095,1
15,64002,1
15,64054,1
15,64057,1
15,64070,1
15,64061,1
15,64091,1
15,64129,1
15,64121,1
15,64006,1
15,64118,1
15,63993,1
15,64077,1
15,64014,1
15,64093,1
15,64107,1
15,64027,1
15,64005,1
15,64029,1
15,63997,1
15,64001,1
15,64045,1
15,64017,1
15,64076,1
15,64092,1
15,64032,1
15,64043,1
15,64064,1
15,64073,1
15,64041,1
15,13861,1
15,13860,1
15,13864,1
15,13858,1
15,13863,1
15,13862,1
15,13859,1
15,160284,1.5
15,160287,1.5
15,160285,1.5
15,160283,1.5
15,160280,1.5
15,160281,1.5
15,160282,1.5
15,160286,1.5
15,34952,5
15,34947,5
15,34957,5
15,34953,5
15,34955,5
15,34948,5
15,34954,5
15,34956,5
15,34949,5
15,34944,5
15,34946,5
15,34951,5
15,34945,5
15,34950,5
15,45706,3.5
15,45709,3.5
15,45702,3.5
15,45703,3.5
15,45707,3.5
15,45704,3.5
15,45705,3.5
15,45710,3.5
15,45701,3.5
15,45708,3.5
15,96421,1.5
15,96412,1.5
15,96413,1.5
15,96426,1.5
15,96411,1.5
15,96422,1.5
15,96419,1.5
15,96418,1.5
15,96425,1.5
15,96427,1.5
15,96416,1.5
15,96417,1.5
15,96414,1.5
15,96424,1.5
15,96420,1.5
15,96415,1.5
15,96423,1.5
15,51581,5
15,51583,5
15,51580,5
15,51576,5
15,51585,5
15,51578,5
15,51584,5
15,51577,5
15,51579,5
15,51582,5
15,32286,0.5
15,32264,0.5
15,32287,0.5
15,32260,0.5
15,32288,0.5
15,32285,0.5
15,32271,0.5
15,32278,0.5
15,32263,0.5
15,32274,0.5
15,32268,0.5
15,32270,0.5
15,32272,0.5
15,32265,0.5
15,32275,0.5
15,32266,0.5
15,32282,0.5
15,32284,0.5
15,32262,0.5
15,32280,0.5
15,32267,0.5
15,32277,0.5
15,32276,0.5
15,32273,0.5
15,32281,0.5
15,32283,0.5
15,32269,0.5
15,32259,0.5
15,32279,0.5
15,32261,0.5
15,69474,3.5
15,69479,3.5
15,69483,3.5
15,69477,3.5
15,69478,3.5
15,69482,3.5
15,69475,3.5
15,69484,3.5
15,69481,3.5
15,69480,3.5
15,69476,3.5
15,61826,1
15,61824,1
15,61827,1
15,61823,1
15,61818,1
15,61820,1
15,61821,1
15,61825,1
15,61819,1
15,61822,1
15,61828,1
15,50528,2
15,50527,2
15,50530,2
15,50531,2
15,50526,2
15,50529,2
15,63618,1
15,63635,1
15,63622,1
15,63627,1
15,63621,1
15,63617,1
15,63623,1
15,63625,1
15,63620,1
15,63630,1
15,63632,1
15,63636,1
15,63634,1
15,63624,1
15,63619,1
15,63631,1
15,63629,1
15,63633,1
15,63628,1
15,63626,1
15,58640,1.5
15,58639,1.5
15,58637,1.5
15,58636,1.5
15,58643,1.5
15,58644,1.5
15,58641,1.5
15,58642,1.5
15,58634,1.5
15,58645,1.5
15,58638,1.5
15,58635,1.5
15,81933,2.5
15,81934,2.5
15,81931,2.5
15,81935,2.5
15,81936,2.5
15,81930,2.5
15,81932,2.5
15,39286,3
15,39282,3
15,39285,3
15,39284,3
15,39278,3
15,39280,3
15,39279,3
15,39281,3
15,39277,3
15,39283,3
15,28007,1
15,28008,1
15,28011,1
15,28013,1
15,28004,1
15,28003,1
15,28006,1
15,28005,1
15,28012,1
15,28009,1
15,28015,1
15,28010,1
15,28014,1
15,150411,4
15,150410,4
15,150414,4
15,150413,4
15,150416,4
15,150415,4
15,150408,4
15,150412,4
15,150409,4
15,41040,2
15,41048,2
15,41051,2
15,41049,2
15,41050,2
15,41038,2
15,41052,2
15,41044,2
15,41041,2
15,41039,2
15,41042,2
15,41045,2
15,41043,2
15,41047,2
15,41046,2
15,32356,3
15,32345,3
15,32351,3
15,32349,3
15,32350,3
15,32343,3
15,32346,3
15,32354,3
15,32353,3
15,32352,3
15,32347,3
15,32355,3
15,32348,3
15,32344,3
15,32315,3.5
15,32309,3.5
15,32311,3.5
15,32308,3.5
15,32307,3.5
15,32312,3.5
15,32313,3.5
15,32314,3.5
15,32317,3.5
15,32318,3.5
15,32316,3.5
15,32310,3.5
15,83740,2.5
15,83738,2.5
15,83734,2.5
15,83731,2.5
15,83735,2.5
15,83739,2.5
15,83733,2.5
15,83732,2.5
15,83737,2.5
15,83736,2.5
15,188913,1
15,188907,1
15,188908,1
15,188909,1
15,188911,1
15,188893,1
15,188900,1
15,188910,1
15,188903,1
15,188901,1
15,188899,1
15,188905,1
15,188895,1
15,188892,1
15,188894,1
15,188896,1
15,188906,1
15,188912,1
15,188904,1
15,188914,1
15,188898,1
15,188897,1
15,188902,1
15,16177,1.5
15,16165,1.5
15,16167,1.5
15,16170,1.5
15,16171,1.5
15,16174,1.5
15,16166,1.5
15,16185,1.5
15,16168,1.5
15,16183,1.5
15,16180,1.5
15,16164,1.5
15,16188,1.5
15,16178,1.5
15,16175,1.5
15,16181,1.5
15,16173,1.5
15,16169,1.5
15,16176,1.5
15,16182,1.5
15,16187,1.5
15,16172,1.5
15,16186,1.5
15,16184,1.5
15,16179,1.5
15,66009,1
15,66004,1
15,66013,1
15,66008,1
15,66010,1
15,66012,1
15,66003,1
15,66007,1
15,66005,1
15,66006,1
15,66011,1
15,82492,4
15,82504,4
15,82494,4
15,82499,4
15,82495,4
15,82496,4
15,82493,4
15,82497,4
15,82498,4
15,82500,4
15,82502,4
15,82501,4
15,82503,4
15,72685,1.5
15,72686,1.5
15,72683,1.5
15,72684,1.5
15,72682,1.5
15,90537,1
15,90534,1
15,90535,1
15,90540,1
15,90543,1
15,90545,1
15,90539,1
15,90544,1
15,90542,1
15,90538,1
15,90541,1
15,90536,1
15,54168,1
15,54170,1
15,54180,1
15,54176,1
15,54172,1
15,54169,1
15,54178,1
15,54166,1
15,54165,1
15,54171,1
15,54173,1
15,54177,1
15,54179,1
15,54167,1
15,54175,1
15,54174,1
15,65185,2.5
15,65180,2.5
15,65184,2.5
15,65182,2.5
15,65179,2.5
15,65178,2.5
15,65183,2.5
15,65186,2.5
15,65187,2.5
15,65181,2.5
15,47559,3.5
15,47561,3.5
15,47564,3.5
15,47566,3.5
15,47560,3.5
15,47567,3.5
15,47563,3.5
15,47565,3.5
15,47562,3.5
15,104197,3
15,104196,3
15,104200,3
15,104201,3
15,104195,3
15,104199,3
15,104198,3
15,98780,1.5
15,98763,1.5
15,98770,1.5
15,98781,1.5
15,98758,1.5
15,98764,1.5
15,98776,1.5
15,98766,1.5
15,98765,1.5
15,98775,1.5
15,98762,1.5
15,98768,1.5
15,98767,1.5
15,98773,1.5
15,98760,1.5
15,98772,1.5
15,98769,1.5
15,98779,1.5
15,98771,1.5
15,98777,1.5
15,98761,1.5
15,98759,1.5
15,98778,1.5
15,98774,1.5
15,35612,3.5
15,35614,3.5
15,35613,3.5
15,35611,3.5
15,35621,3.5
15,35623,3.5
15,35609,3.5
15,35616,3.5
15,35618,3.5
15,35620,3.5
15,35615,3.5
15,35625,3.5
15,35626,3.5
15,35627,3.5
15,35617,3.5
15,35624,3.5
15,35608,3.5
15,35610,3.5
15,35619,3.5
15,35622,3.5
15,35394,3.5
15,35392,3.5
15,35390,3.5
15,35378,3.5
15,35391,3.5
15,35382,3.5
15,35389,3.5
15,35385,3.5
15,35406,3.5
15,35381,3.5
15,35384,3.5
15,35404,3.5
15,35383,3.5
15,35393,3.5
15,35396,3.5
15,35386,3.5
15,35379,3.5
15,35401,3.5
15,35388,3.5
15,35399,3.5
15,35403,3.5
15,35398,3.5
15,35395,3.5
15,35402,3.5
15,35397,3.5
15,35400,3.5
15,35405,3.5
15,35380,3.5
15,35387,3.5
15,162084,1
15,162081,1
15,162088,1
15,162077,1
15,162078,1
15,162082,1
15,162080,1
15,162083,1
15,162085,1
15,162087,1
15,162079,1
15,162086,1
15,162089,1
15,15987,2
15,15992,2
15,15985,2
15,15993,2
15,15986,2
15,15988,2
15,15991,2
15,15989,2
15,15994,2
15,15990,2
15,15984,2
15,1515,2
15,1521,2
15,1512,2
15,1520,2
15,1511,2
15,1518,2
15,1517,2
15,1519,2
15,1516,2
15,1513,2
15,1522,2
15,1514,2
15,149462,5
15,149460,5
15,149465,5
15,149464,5
15,149463,5
15,149469,5
15,149467,5
15,149468,5
15,149466,5
15,149461,5
15,149459,5
15,134603,4
15,134610,4
15,134615,4
15,134607,4
15,134611,4
15,134622,4
15,134624,4
15,134621,4
15,134627,4
15,134617,4
15,134608,4
15,134600,4
15,134605,4
15,134604,4
15,134619,4
15,134609,4
15,134613,4
15,134612,4
15,134601,4
15,134623,4
15,134626,4
15,134606,4
15,134602,4
15,134618,4
15,134625,4
15,134614,4
15,134620,4
15,134616,4
15,67753,2
15,67760,2
15,67745,2
15,67755,2
15,67756,2
15,67754,2
15,67749,2
15,67759,2
15,67750,2
15,67757,2
15,67746,2
15,67747,2
15,67748,2
15,67751,2
15,67752,2
15,67758,2
15,80724,2.5
15,80720,2.5
15,80722,2.5
15,80721,2.5
15,80723,2.5
15,80719,2.5
15,60358,3.5
15,60354,3.5
15,60355,3.5
15,60357,3.5
15,60353,3.5
15,60352,3.5
15,60356,3.5
15,85442,3.5
15,85439,3.5
15,85444,3.5
15,85445,3.5
15,85443,3.5
15,85440,3.5
15,85438,3.5
15,85441,3.5
15,36723,1.5
15,36722,1.5
15,36719,1.5
15,36720,1.5
15,36721,1.5
15,36725,1.5
15,36724,1.5
15,33284,1
15,33283,1
15,33285,1
15,33282,1
15,33286,1
15,186694,2.5
15,186693,2.5
15,186696,2.5
15,186689,2.5
15,186686,2.5
15,186691,2.5
15,186695,2.5
15,186698,2.5
15,186699,2.5
15,186688,2.5
15,186690,2.5
15,186697,2.5
15,186687,2.5
15,186685,2.5
15,186692,2.5
15,193881,1
15,193873,1
15,193880,1
15,193878,1
15,193874,1
15,193882,1
15,193877,1
15,193876,1
15,193875,1
15,193879,1
15,139211,3.5
15,139213,3.5
15,139214,3.5
15,139218,3.5
15,139216,3.5
15,139217,3.5
15,139210,3.5
15,139219,3.5
15,139215,3.5
15,139209,3.5
15,139212,3.5
15,52026,3.5
15,52045,3.5
15,52028,3.5
15,52041,3.5
15,52033,3.5
15,52042,3.5
15,52043,3.5
15,52029,3.5
15,52050,3.5
15,52031,3.5
15,52048,3.5
15,52040,3.5
15,52039,3.5
15,52023,3.5
15,52027,3.5
15,52022,3.5
15,52036,3.5
15,52038,3.5
15,52046,3.5
15,52030,3.5
15,52025,3.5
15,52032,3.5
15,52034,3.5
15,52044,3.5
15,52024,3.5
15,52049,3.5
15,52037,3.5
15,52051,3.5
15,52035,3.5
15,52047,3.5
15,112477,1.5
15,112482,1.5
15,112480,1.5
15,112479,1.5
15,112484,1.5
15,112483,1.5
15,112478,1.5
15,112481,1.5
15,150640,1
15,150642,1
15,150641,1
15,116910,2.5
15,116917,2.5
15,116908,2.5
15,116907,2.5
15,116918,2.5
15,116909,2.5
15,116923,2.5
15,116921,2.5
15,116911,2.5
15,116924,2.5
15,116922,2.5
15,116913,2.5
15,116915,2.5
15,116919,2.5
15,116925,2.5
15,116916,2.5
15,116912,2.5
15,116914,2.5
15,116906,2.5
15,116905,2.5
15,116920,2.5
15,128319,1
15,128313,1
15,128312,1
15,128309,1
15,128318,1
15,128317,1
15,128310,1
15,128306,1
15,128311,1
15,128316,1
15,128307,1
15,128320,1
15,128308,1
15,128315,1
15,128314,1
15,162834,0.5
15,162837,0.5
15,162827,0.5
15,162832,0.5
15,162826,0.5
15,162831,0.5
15,162836,0.5
15,162833,0.5
15,162829,0.5
15,162828,0.5
15,162838,0.5
15,162825,0.5
15,162835,0.5
15,162830,0.5
15,150747,3
15,150752,3
15,150750,3
15,150749,3
15,150753,3
15,150751,3
15,150748,3
15,74279,1
15,74282,1
15,74277,1
15,74283,1
15,74275,1
15,74280,1
15,74278,1
15,74276,1
15,74281,1
15,130268,4
15,130266,4
15,130262,4
15,130270,4
15,130272,4
15,130261,4
15,130260,4
15,130267,4
15,130264,4
15,130263,4
15,130271,4
15,130269,4
15,130265,4
15,195067,4.5
15,195065,4.5
15,195071,4.5
15,195069,4.5
15,195066,4.5
15,195068,4.5
15,195070,4.5
15,137165,2.5
15,137162,2.5
15,137163,2.5
15,137167,2.5
15,137161,2.5
15,137164,2.5
15,137169,2.5
15,137166,2.5
15,137168,2.5
15,107796,1
15,107799,1
15,107802,1
15,107800,1
15,107797,1
15,107795,1
15,107798,1
15,107794,1
15,107801,1
15,93581,3
15,93582,3
15,93584,3
15,93583,3
15,152660,3.5
15,152662,3.5
15,152659,3.5
15,152658,3.5
15,152664,3.5
15,152665,3.5
15,152666,3.5
15,152663,3.5
15,152654,3.5
15,152657,3.5
15,152661,3.5
15,152656,3.5
15,152655,3.5
15,130444,1
15,130443,1
15,130442,1
15,130445,1
15,89875,4.5
15,89879,4.5
15,89876,4.5
15,89877,4.5
15,89880,4.5
15,89878,4.5
15,89881,4.5
15,130106,2.5
15,130102,2.5
15,130105,2.5
15,130103,2.5
15,130107,2.5
15,130104,2.5
15,133978,3
15,133980,3
15,133981,3
15,133979,3
15,151426,4
15,151416,4
15,151424,4
15,151440,4
15,151425,4
15,151436,4
15,151445,4
15,151417,4
15,151441,4
15,151432,4
15,151446,4
15,151434,4
15,151435,4
15,151447,4
15,151413,4
15,151422,4
15,151442,4
15,151414,4
15,151412,4
15,151450,4
15,151430,4
15,151429,4
15,151418,4
15,151437,4
15,151419,4
15,151449,4
15,151431,4
15,151448,4
15,151451,4
15,151423,4
15,151421,4
15,151433,4
15,151428,4
15,151439,4
15,151438,4
15,151420,4
15,151443,4
15,151444,4
15,151427,4
15,151415,4
15,168015,3
15,168011,3
15,168013,3
15,168012,3
15,168014,3
15,168010,3
16,26323,4
16,26321,4
16,26302,4
16,26316,4
16,26308,4
16,26305,4
16,26300,4
16,26301,4
16,26312,4
16,26303,4
16,26306,4
16,26319,4
16,26320,4
16,26313,4
16,26309,4
16,26318,4
16,26315,4
16,26322,4
16,26317,4
16,26304,4
16,26307,4
16,26311,4
16,26324,4
16,26310,4
16,26314,4
16,47677,4
16,47669,4
16,47667,4
16,47678,4
16,47666,4
16,47670,4
16,47674,4
16,47673,4
16,47676,4
16,47668,4
16,47672,4
16,47675,4
16,47671,4
16,54798,5
16,54797,5
16,54800,5
16,54795,5
16,54794,5
16,54791,5
16,54799,5
16,54793,5
16,54796,5
16,54789,5
16,54788,5
16,54792,5
16,54790,5
16,91793,3.5
16,91795,3.5
16,91796,3.5
16,91794,3.5
16,91792,3.5
16,91797,3.5
16,91798,3.5
16,88231,4
16,88229,4
16,88227,4
16,88226,4
16,88228,4
16,88230,4
16,41040,4
16,41048,4
16,41051,4
16,41049,4
16,41050,4
16,41038,4
16,41052,4
16,41044,4
16,41041,4
16,41039,4
16,41042,4
16,41045,4
16,41043,4
16,41047,4
16,41046,4
16,104197,4
16,104196,4
16,104200,4
16,104201,4
16,104195,4
16,104199,4
16,104198,4
17,3194,4.5
17,3182,4.5
17,3187,4.5
17,3185,4.5
17,3191,4.5
17,3183,4.5
17,3186,4.5
17,3188,4.5
17,3192,4.5
17,3189,4.5
17,3193,4.5
17,3184,4.5
17,3181,4.5
17,3180,4.5
17,3190,4.5
17,8386,3.5
17,8379,3.5
17,8388,3.5
17,8389,3.5
17,8390,3.5
17,8382,3.5
17,8383,3.5
17,8378,3.5
17,8385,3.5
17,8380,3.5
17,8384,3.5
17,8377,3.5
17,8387,3.5
17,8381,3.5
17,7341,3
17,7343,3
17,7338,3
17,7336,3
17,7342,3
17,7345,3
17,7339,3
17,7349,3
17,7351,3
17,7347,3
17,7352,3
17,7340,3
17,7344,3
17,7346,3
17,7350,3
17,7348,3
17,7353,3
17,7335,3
17,7337,3
17,5849,5
17,5853,5
17,5854,5
17,5851,5
17,5858,5
17,5856,5
17,5855,5
17,5852,5
17,5857,5
17,5850,5
17,5859,5
17,19448,4
17,19451,4
17,19446,4
17,19456,4
17,19457,4
17,19454,4
17,19449,4
17,19453,4
17,19452,4
17,19447,4
17,19455,4
17,19450,4
17,34106,3.5
17,34110,3.5
17,34119,3.5
17,34115,3.5
17,34114,3.5
17,34104,3.5
17,34105,3.5
17,34107,3.5
17,34116,3.5
17,34111,3.5
17,34117,3.5
17,34112,3.5
17,34113,3.5
17,34120,3.5
17,34118,3.5
17,34108,3.5
17,34109,3.5
17,26323,5
17,26321,5
17,26302,5
17,26316,5
17,26308,5
17,26305,5
17,26300,5
17,26301,5
17,26312,5
17,26303,5
17,26306,5
17,26319,5
17,26320,5
17,26313,5
17,26309,5
17,26318,5
17,26315,5
17,26322,5
17,26317,5
17,26304,5
17,26307,5
17,26311,5
17,26324,5
17,26310,5
17,26314,5
17,7367,3.5
17,7368,3.5
17,7371,3.5
17,7369,3.5
17,7372,3.5
17,7370,3.5
17,7364,3.5
17,7373,3.5
17,7365,3.5
17,7366,3.5
17,8183,0.5
17,8173,0.5
17,8187,0.5
17,8166,0.5
17,8169,0.5
17,8170,0.5
17,8188,0.5
17,8182,0.5
17,8164,0.5
17,8192,0.5
17,8179,0.5
17,8167,0.5
17,8175,0.5
17,8165,0.5
17,8178,0.5
17,8172,0.5
17,8185,0.5
17,8191,0.5
17,8189,0.5
17,8186,0.5
17,8174,0.5
17,8171,0.5
17,8180,0.5
17,8176,0.5
17,8190,0.5
17,8181,0.5
17,8168,0.5
17,8184,0.5
17,8177,0.5
17,13429,4.5
17,13432,4.5
17,13430,4.5
17,13426,4.5
17,13428,4.5
17,13427,4.5
17,13431,4.5
17,23587,0.5
17,23600,0.5
17,23584,0.5
17,23591,0.5
17,23596,0.5
17,23594,0.5
17,23593,0.5
17,23588,0.5
17,23590,0.5
17,23595,0.5
17,23598,0.5
17,23597,0.5
17,23599,0.5
17,23589,0.5
17,23592,0.5
17,23585,0.5
17,23586,0.5
17,23601,0.5
17,18721,5
17,18715,5
17,18714,5
17,18709,5
17,18710,5
17,18712,5
17,18705,5
17,18706,5
17,18716,5
17,18719,5
17,18717,5
17,18718,5
17,18711,5
17,18708,5
17,18713,5
17,18707,5
17,18720,5
17,23211,5
17,23210,5
17,23214,5
17,23209,5
17,23212,5
17,23213,5
17,38953,3
17,38949,3
17,38955,3
17,38947,3
17,38950,3
17,38954,3
17,38958,3
17,38959,3
17,38946,3
17,38961,3
17,38957,3
17,38951,3
17,38956,3
17,38960,3
17,38945,3
17,38962,3
17,38952,3
17,38944,3
17,38948,3
17,35177,3.5
17,35178,3.5
17,35174,3.5
17,35175,3.5
17,35171,3.5
17,35170,3.5
17,35176,3.5
17,35172,3.5
17,35183,3.5
17,35173,3.5
17,35168,3.5
17,35182,3.5
17,35179,3.5
17,35180,3.5
17,35181,3.5
17,35185,3.5
17,35167,3.5
17,35165,3.5
17,35184,3.5
17,35164,3.5
17,35166,3.5
17,35169,3.5
17,35186,3.5
17,10200,4.5
17,10202,4.5
17,10206,4.5
17,10198,4.5
17,10196,4.5
17,10197,4.5
17,10209,4.5
17,10185,4.5
17,10214,4.5
17,10204,4.5
17,10190,4.5
17,10210,4.5
17,10195,4.5
17,10207,4.5
17,10186,4.5
17,10205,4.5
17,10191,4.5
17,10201,4.5
17,10187,4.5
17,10184,4.5
17,10188,4.5
17,10183,4.5
17,10193,4.5
17,10192,4.5
17,10189,4.5
17,10199,4.5
17,10212,4.5
17,10213,4.5
17,10182,4.5
17,10194,4.5
17,10203,4.5
17,10208,4.5
17,10211,4.5
17,10215,4.5
17,7768,5
17,7770,5
17,7746,5
17,7774,5
17,7750,5
17,7767,5
17,7759,5
17,7756,5
17,7758,5
17,7772,5
17,7751,5
17,7766,5
17,7760,5
17,7752,5
17,7771,5
17,7762,5
17,7763,5
17,7773,5
17,7745,5
17,7775,5
17,7754,5
17,7761,5
17,7769,5
17,7764,5
